id,time_step,position_x,position_y,lane_number,speed,acceleration
5648045152,14.0,-2.000000000000013,-95.30717008965576,0,3.560423116773583,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209772528,14.0,99.1476432767904,-2.000000000000018,0,3.8372468701801923,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #528: [52.         -1.99999988]>
5209489536,15.0,38.75403312118855,-2.0000000000000067,0,0.6855980532114665,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,15.0,31.002687459996842,-1.999928266248528,0,0.0023599382565942253,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,15.0,24.00006243115329,-2.0000001079282916,0,6.49462836106483e-05,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,15.0,-24.00473020270814,2.0001931719490504,0,0.004304560644141297,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,15.0,-15.981645027457104,-1.5527260776211367,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,15.0,2.0,54.994836789108476,0,3.9999999999999996,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,15.0,-59.13663239598815,2.000000000000005,0,3.8405301092551993,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,15.0,63.668882204956596,-2.000000000000012,0,3.697888342678168,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,15.0,-2.000000000000011,-72.14455616222419,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,15.0,-2.000000000000013,-91.7369797106571,0,3.5809088091326315,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209772528,15.0,95.31108873502902,-2.0000000000000178,0,3.8355870770278107,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #528: [52.         -1.99999988]>
5212670000,15.0,2.0,105.98944893258077,0,3.935496220085938,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #0: [ 2.         27.12753209]>
5209489536,16.0,38.27796846890488,-2.000000000022416,0,0.28441776863815443,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,16.0,31.001361439792266,-2.000007733264621,0,0.0012018970493585799,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,16.0,24.000020051944848,-2.0000001079264216,0,2.3000987800143792e-05,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
